Time (s),HbO_avg,HbR_avg
104.66,1.0784791455644136e-05,2.289090590008746e-05
104.68,1.1682521274986068e-05,2.361837727766339e-05
104.7,1.2565141006036162e-05,2.4325668073507222e-05
104.72,1.345115044045487e-05,2.5007716261718908e-05
104.74000000000001,1.4355100198098625e-05,2.5663850634594624e-05
104.76,1.527470344833008e-05,2.628962441547235e-05
104.78,1.619580812021858e-05,2.6879598462581905e-05
104.8,1.7144888208080887e-05,2.7432639941496717e-05
104.82000000000001,1.8105604106493396e-05,2.7948537561962772e-05
104.84,1.906840894026633e-05,2.841987908199629e-05
104.86,2.005502094040435e-05,2.8847874055551674e-05
104.88,2.1056145008430546e-05,2.9228421432537348e-05
104.9,2.2063611222920444e-05,2.956023793818651e-05
104.92,2.3087880661535678e-05,2.9843681445624926e-05
104.94,2.412651970788861e-05,3.0075002011883863e-05
104.96000000000001,2.5179572925097457e-05,3.025423673307954e-05
104.98,2.6250183922295872e-05,3.038249516933357e-05
105.0,2.7332245946459672e-05,3.0457459989287684e-05
105.02,2.8424679448633106e-05,3.0479641681445762e-05
105.04,2.9530037540412666e-05,3.045037347879594e-05
105.06,3.063933264197038e-05,3.0369585321172732e-05
105.08,3.175117981023196e-05,3.0238923242704297e-05
105.10000000000001,3.287600824493196e-05,3.005853113042799e-05
105.12,3.398614847870561e-05,2.9831042993145356e-05
105.14,3.509119221491821e-05,2.9559241651648063e-05
105.16,3.620408511184271e-05,2.924231057534307e-05
105.18,3.7303958154612176e-05,2.888223823827956e-05
105.2,3.839536969729834e-05,2.8486201717727426e-05
105.22,3.948169181477174e-05,2.8052294418969512e-05
105.24000000000001,4.0548687783046775e-05,2.7584798947581472e-05
105.26,4.160205065713629e-05,2.708919805765321e-05
105.28,4.265360017561127e-05,2.6566405113598547e-05
105.3,4.369011801607256e-05,2.6021489162993386e-05
105.32000000000001,4.4702385206986554e-05,2.545750438277905e-05
105.34,4.5707272467974765e-05,2.4877155800108653e-05
105.36,4.66784115032262e-05,2.4285538882191076e-05
105.38,4.762415361746044e-05,2.3683743956493513e-05
105.4,4.8551477227848544e-05,2.3080397930222698e-05
105.42,4.945969377403311e-05,2.247513312998332e-05
105.44,5.033313159171705e-05,2.1871844370402876e-05
105.46000000000001,5.118295498857952e-05,2.127717273530742e-05
105.48,5.200837354663092e-05,2.0691589652496517e-05
105.5,5.280665015067985e-05,2.0122150726111552e-05
105.52,5.3574890162781335e-05,1.9567496586327147e-05
105.54,5.4312809029607255e-05,1.9033827086127206e-05
105.56,5.499646043437856e-05,1.8522320114322355e-05
105.58,5.564596498541468e-05,1.803617466400065e-05
105.60000000000001,5.6262861669286485e-05,1.7580068946487738e-05
105.62,5.684860098425767e-05,1.7152727663543063e-05
105.64,5.7383328606887336e-05,1.675693612832756e-05
105.66,5.787011148736732e-05,1.639336877026731e-05
105.68,5.8321796074913556e-05,1.606379896821882e-05
105.7,5.872013348653701e-05,1.5770298588998476e-05
105.72,5.906910298911489e-05,1.5514936513363628e-05
105.74000000000001,5.936638926995229e-05,1.52963606544288e-05
105.76,5.960654451978812e-05,1.5114510496419618e-05
105.78,5.977636011538008e-05,1.4970743597394013e-05
105.8,5.9869783422880854e-05,1.4858623837113399e-05
105.82000000000001,5.9919380204259264e-05,1.4784606512279096e-05
105.84,5.9887538517016784e-05,1.4746886754641922e-05
105.86,5.9761161011013136e-05,1.473954467371497e-05
105.88,5.95610799542802e-05,1.476383149876417e-05
105.9,5.925737546869126e-05,1.4819911446989998e-05
105.92,5.8863000933726995e-05,1.4903023855667275e-05
105.94,5.838145032631585e-05,1.5009733292600362e-05
105.96000000000001,5.778932882599341e-05,1.5138984697859576e-05
105.98,5.708774544785359e-05,1.5290392226525538e-05
106.0,5.626097615500662e-05,1.5459917802124376e-05
106.02,5.529333990020443e-05,1.5643111533708693e-05
106.04,5.4202925330129706e-05,1.5838847802748686e-05
106.06,5.299378540950577e-05,1.604418431956637e-05
106.08,5.16402254597197e-05,1.6255810116306262e-05
106.10000000000001,5.0145119216806866e-05,1.6471288396981235e-05
106.12,4.850318675995919e-05,1.6689002692140736e-05
106.14,4.671051617072807e-05,1.6905372251764083e-05
106.16,4.4762172917162843e-05,1.711504718787248e-05
106.18,4.2649791839647845e-05,1.731838873113058e-05
106.2,4.0384059181370116e-05,1.7511897382868585e-05
106.22,3.794317425265844e-05,1.7692479867205785e-05
106.24000000000001,3.534728139355082e-05,1.7856534791565246e-05
106.26,3.258361462103889e-05,1.800350625028738e-05
106.28,2.9667065201617494e-05,1.813133061758195e-05
106.3,2.6589692667429272e-05,1.823600603257832e-05
106.32000000000001,2.335323033982113e-05,1.8318388506653402e-05
106.34,1.9974074076126874e-05,1.8378123302396294e-05
106.36,1.645662070644682e-05,1.841115152083521e-05
106.38,1.2813479817977572e-05,1.84176509447558e-05
106.4,9.06005052802233e-06,1.839518107008062e-05
106.42,5.1899811701020314e-06,1.8344568844149393e-05
106.44,1.2287762880375485e-06,1.8264845311507694e-05
106.46000000000001,-2.8104229648093613e-06,1.8155049893664705e-05
106.48,-6.922805735657614e-06,1.8012822016046516e-05
106.5,-1.1082896203611653e-05,1.784342097273679e-05
106.52,-1.5276005620061898e-05,1.764477337540238e-05
106.54,-1.9485726840297524e-05,1.7416862603802377e-05
106.56,-2.3702819509678154e-05,1.7163048088671972e-05
106.58,-2.789542835030409e-05,1.6881841458232163e-05
106.60000000000001,-3.204399018463269e-05,1.657282460657287e-05
106.62,-3.6131209893633585e-05,1.6240796139308166e-05
106.64,-4.014018702129726e-05,1.5885334881177213e-05
106.66,-4.403717812889177e-05,1.550923689466048e-05
106.68,-4.781951036844042e-05,1.5113852410868354e-05
106.7,-5.1460454222915884e-05,1.4700753865968509e-05
106.72,-5.492157749602718e-05,1.4271569955983284e-05
106.74000000000001,-5.8208498236283674e-05,1.382666413020731e-05
106.76,-6.128899728450049e-05,1.3371218686383228e-05
106.78,-6.413073499652791e-05,1.290625258223756e-05
106.8,-6.672407499551489e-05,1.2432860107428377e-05
106.82000000000001,-6.90711380855452e-05,1.1954375993424903e-05
106.84,-7.113743731263506e-05,1.1469790883895238e-05
106.86,-7.292626180998346e-05,1.0982617271545714e-05
106.88,-7.441467004737232e-05,1.0494511014046533e-05
106.9,-7.55743446680135e-05,1.0010429673216392e-05
106.92,-7.641895076580381e-05,9.527670665397328e-06
106.94,-7.694994477263562e-05,9.048217200126007e-06
106.96000000000001,-7.713681021845925e-05,8.577205400837278e-06
106.98,-7.698584260124896e-05,8.113249329064819e-06
107.0,-7.65022715910363e-05,7.658258656107265e-06
107.02,-7.566508036749039e-05,7.2131078297009485e-06
107.04,-7.448713820675518e-05,6.779037285101388e-06
107.06,-7.299535587535332e-05,6.3572419063059475e-06
107.08,-7.118557259098391e-05,5.9464874972821835e-06
107.10000000000001,-6.906746931093296e-05,5.550166144280213e-06
107.12,-6.663382292844614e-05,5.166687038304448e-06
107.14,-6.392380013308551e-05,4.796350589053058e-06
107.16,-6.0949337382108784e-05,4.44244140012475e-06
107.18,-5.771202304251513e-05,4.101943766193115e-06
107.2,-5.423763960840814e-05,3.7766438293198626e-06
107.22,-5.0560650123699054e-05,3.4642506858226466e-06
107.24000000000001,-4.6682768514418984e-05,3.1662771997399816e-06
107.26,-4.2629662561304745e-05,2.882220377003713e-06
107.28,-3.844008663374765e-05,2.609161369905053e-06
107.3,-3.4125491823855936e-05,2.3499907221020856e-06
107.32000000000001,-2.9726204180967045e-05,2.1037017695877755e-06
107.34,-2.5279089658268602e-05,1.8693052770282418e-06
107.36,-2.078717874172451e-05,1.646088005365625e-06
107.38,-1.629206470178516e-05,1.4336775018251752e-06
107.4,-1.1835250227512353e-05,1.229717289477889e-06
107.42,-7.4234361101429324e-06,1.0355214687220058e-06
107.44,-3.088245459818949e-06,8.497528198441598e-07
107.46000000000001,1.118786625756188e-06,6.740403255973178e-07
107.48,5.1998692616909825e-06,5.045638189330246e-07
107.5,9.119368866381523e-06,3.3982324776294106e-07
107.52,1.2841566740481545e-05,1.8083333673935626e-07
107.54,1.634867981742549e-05,2.7316848584871866e-08
107.56,1.9620550579788218e-05,-1.2165785472446118e-07
107.58,2.2635189631686265e-05,-2.6736962685352875e-07
107.60000000000001,2.537164538754199e-05,-4.1101053118836503e-07
107.62,2.7801411794228823e-05,-5.514189656563807e-07
107.64,2.992488367306826e-05,-6.903193005173212e-07
107.66,3.1727200124266025e-05,-8.26563241972735e-07
107.68,3.318497221995993e-05,-9.610344328505364e-07
107.7,3.430644219202812e-05,-1.094356345647824e-06
107.72,3.508194137504484e-05,-1.2268410939700795e-06
107.74000000000001,3.5496810105110774e-05,-1.355977479862019e-06
107.76,3.5552980764380464e-05,-1.482121512149784e-06
107.78,3.526740028276258e-05,-1.6077258083787062e-06
107.8,3.462584444896047e-05,-1.730847004729631e-06
107.82000000000001,3.364290532198432e-05,-1.8518907882171657e-06
107.84,3.2335355963552086e-05,-1.9689109019061757e-06
107.86,3.069920786557298e-05,-2.0846072496606982e-06
107.88,2.874931509333747e-05,-2.1955906827718635e-06
107.9,2.6526517957772636e-05,-2.3034243428834446e-06
107.92,2.4017500433904748e-05,-2.4083685812487066e-06
107.94,2.126035251719525e-05,-2.5088642492573066e-06
107.96000000000001,1.8279785893517505e-05,-2.6042383047261906e-06
107.98,1.5098532124765409e-05,-2.696114111447753e-06
108.0,1.1716997722281496e-05,-2.782662647664418e-06
108.02,8.17836208128515e-06,-2.8659804190621633e-06
108.04,4.515295409355289e-06,-2.9434949424556295e-06
108.06,7.395646220962224e-07,-3.0160024387299295e-06
108.08,-3.097600039141943e-06,-3.0827368233877255e-06
108.10000000000001,-6.967615207977221e-06,-3.1471161628330593e-06
108.12,-1.0858912006128876e-05,-3.207521730941125e-06
108.14,-1.4744217158524896e-05,-3.2632532888883242e-06
108.16,-1.857720209727024e-05,-3.315127377666291e-06
108.18,-2.2354435286938164e-05,-3.3651080903350618e-06
108.2,-2.6026835310107743e-05,-3.41268615730961e-06
108.22,-2.9580003414625182e-05,-3.4568336749393185e-06
108.24000000000001,-3.2990456199356816e-05,-3.5017012507404533e-06
108.26,-3.6240932588478615e-05,-3.5474799932269083e-06
108.28,-3.930709397429405e-05,-3.592440992555736e-06
108.3,-4.216173528054642e-05,-3.640451983558615e-06
108.32000000000001,-4.47852311379233e-05,-3.6915784007775423e-06
108.34,-4.71664777039821e-05,-3.74650357569219e-06
108.36,-4.9301824379262236e-05,-3.8083571265348077e-06
108.38,-5.1175583738563885e-05,-3.878949811256461e-06
108.4,-5.275893229892109e-05,-3.956296374079223e-06
108.42,-5.406539730502187e-05,-4.041419168793279e-06
108.44,-5.507903210331505e-05,-4.138664874870498e-06
108.46000000000001,-5.579869684841723e-05,-4.248248552545919e-06
108.48,-5.6234415081938036e-05,-4.371063119326017e-06
108.5,-5.6383751469197014e-05,-4.507196919372106e-06
108.52,-5.624919627675603e-05,-4.659550046524398e-06
108.54,-5.583773085017404e-05,-4.828534456556173e-06
108.56,-5.515960110328666e-05,-5.016923413503715e-06
108.58,-5.42104656346801e-05,-5.224584436163235e-06
108.60000000000001,-5.3027282664321615e-05,-5.451496002292208e-06
108.62,-5.16212191637197e-05,-5.701036161582179e-06
108.64,-4.999844091035996e-05,-5.974035203563411e-06
108.66,-4.8173775612531e-05,-6.2698869011872296e-06
108.68,-4.6186305539301374e-05,-6.5897936610770594e-06
108.7,-4.4033124629416694e-05,-6.935811580980622e-06
108.72,-4.174142153819735e-05,-7.305389572080755e-06
108.74000000000001,-3.9337952158581384e-05,-7.699635342478823e-06
108.76,-3.683399204456266e-05,-8.121047702955503e-06
108.78,-3.425366786279699e-05,-8.565232807235223e-06
108.8,-3.1632406202179394e-05,-9.033926471865615e-06
108.82000000000001,-2.8977451454928197e-05,-9.527708132883718e-06
108.84,-2.632156434908761e-05,-1.0044578570405046e-05
108.86,-2.3683782974808595e-05,-1.0581270730508752e-05
108.88,-2.108319066154161e-05,-1.114028572315977e-05
108.9,-1.8542285879390378e-05,-1.1717789871571558e-05
108.92,-1.6089837777644744e-05,-1.2315013373197586e-05
108.94,-1.3725210645455629e-05,-1.2926725184256491e-05
108.96000000000001,-1.1481851699570497e-05,-1.3553891618681372e-05
108.98,-9.388130946572808e-06,-1.419364230140094e-05
109.0,-7.449596124567782e-06,-1.4843644989270355e-05
109.02,-5.688775640740289e-06,-1.5501540998161904e-05
109.04,-4.117606200972472e-06,-1.6164084085406372e-05
109.06,-2.729658727599388e-06,-1.6830021931799814e-05
109.08,-1.5566427786595088e-06,-1.7493928238311902e-05
109.10000000000001,-6.035921863276585e-07,-1.8153740508454672e-05
109.12,1.4698570386626223e-07,-1.8806040121364865e-05
109.14,6.5191680737189e-07,-1.9449187462329994e-05
109.16,9.377198877464242e-07,-2.0078800651846437e-05
109.18,9.7673595784808e-07,-2.069230442819605e-05
109.2,7.924648219300801e-07,-2.1288538379190726e-05
109.22,3.7041562860218815e-07,-2.1860766167532247e-05
109.24000000000001,-2.8975956618153974e-07,-2.240868325741627e-05
109.26,-1.1733260911820792e-06,-2.2927163263816616e-05
109.28,-2.277105877550002e-06,-2.3415528242675413e-05
109.3,-3.581079515483819e-06,-2.3869320173372127e-05
109.32000000000001,-5.092407239021994e-06,-2.428500140421233e-05
109.34,-6.7857987949859e-06,-2.4662189952598622e-05
109.36,-8.674565890563598e-06,-2.499669716267479e-05
109.38,-1.0740156711580306e-05,-2.5286915843987194e-05
109.4,-1.2948584421753515e-05,-2.5531651518851757e-05
109.42,-1.5318805947766266e-05,-2.572921375193683e-05
109.44,-1.7816056945819174e-05,-2.587586370358206e-05
109.46000000000001,-2.040998379029131e-05,-2.5971551647565517e-05
109.48,-2.310600613425763e-05,-2.601463087307641e-05
109.5,-2.5884818908639286e-05,-2.6004957081072635e-05
109.52,-2.8731930032139666e-05,-2.5941469111452288e-05
109.54,-3.162867469231283e-05,-2.5822678563061176e-05
109.56,-3.4567910901787995e-05,-2.5651678605878175e-05
109.58,-3.7528680567903455e-05,-2.5424469187187622e-05
109.60000000000001,-4.0504413817030824e-05,-2.5143866602815783e-05
109.62,-4.348535083393253e-05,-2.481302551690334e-05
109.64,-4.643988919386167e-05,-2.4430032933789523e-05
109.66,-4.935659124919936e-05,-2.3997134503256095e-05
109.68,-5.222637230862062e-05,-2.3515593489794494e-05
109.7,-5.504187233465696e-05,-2.2986766998063403e-05
109.72,-5.779603397549238e-05,-2.2413057706240082e-05
109.74000000000001,-6.04755872891781e-05,-2.1799857106021603e-05
109.76,-6.306823070622211e-05,-2.1149494846101182e-05
109.78,-6.556098156144318e-05,-2.046334579522691e-05
109.8,-6.796431633406309e-05,-1.974583865375081e-05
109.82000000000001,-7.024439287225064e-05,-1.900008022250172e-05
109.84,-7.240247865063597e-05,-1.822821708145496e-05
109.86,-7.444742117222211e-05,-1.7435270368507142e-05
109.88,-7.636218138753943e-05,-1.6626485320783032e-05
109.9,-7.814527514548133e-05,-1.5802526743503567e-05
109.92,-7.980103538445112e-05,-1.4971038232990564e-05
109.94,-8.13252655477815e-05,-1.4135440635748391e-05
109.96000000000001,-8.270396973925973e-05,-1.329957615404312e-05
109.98,-8.39698174230863e-05,-1.246800491002365e-05
110.0,-8.508671157097123e-05,-1.1645155305582586e-05
110.02,-8.606433896552395e-05,-1.083482717470439e-05
110.04,-8.690445418518796e-05,-1.0041472988971544e-05
110.06,-8.760654095383227e-05,-9.268895312198775e-06
110.08,-8.815508851876777e-05,-8.523046319781425e-06
110.10000000000001,-8.856297371314901e-05,-7.804955786614254e-06
110.12,-8.882965250466685e-05,-7.120975744797318e-06
110.14,-8.89601919303888e-05,-6.473603418588093e-06
110.16,-8.894160581708576e-05,-5.865627814903066e-06
110.18,-8.878999610980839e-05,-5.301238063150284e-06
110.2,-8.850786187044444e-05,-4.783161560651801e-06
110.22,-8.807853903765259e-05,-4.31311770202651e-06
110.24000000000001,-8.752300811709456e-05,-3.895846950879153e-06
110.26,-8.68490710548887e-05,-3.530819999028896e-06
110.28,-8.603981442207098e-05,-3.2227686893327612e-06
110.3,-8.508967930265185e-05,-2.9719587927735004e-06
110.32000000000001,-8.401417976768502e-05,-2.779648439597178e-06
110.34,-8.280840288389974e-05,-2.64718684422183e-06
110.36,-8.148926865048117e-05,-2.5745567890611466e-06
110.38,-8.003786885317641e-05,-2.5621240291085966e-06
110.4,-7.845102863734057e-05,-2.6114143177114965e-06
110.42,-7.673953934731545e-05,-2.720169501611348e-06
110.44,-7.491385903058456e-05,-2.8893282220593513e-06
110.46000000000001,-7.296604539057589e-05,-3.1176907310631253e-06
110.48,-7.090957331219417e-05,-3.40418364538125e-06
110.5,-6.87428135271245e-05,-3.7453586436027946e-06
110.52,-6.647331646715161e-05,-4.142247322135446e-06
110.54,-6.408591741484775e-05,-4.589510457320669e-06
110.56,-6.15808013611618e-05,-5.0884829453638565e-06
110.58,-5.897710086411567e-05,-5.635250017461975e-06
110.60000000000001,-5.6273674347259126e-05,-6.22754730005507e-06
110.62,-5.347169518862367e-05,-6.860611001126164e-06
110.64,-5.058017140193261e-05,-7.531974544693909e-06
110.66,-4.7595596746802235e-05,-8.236708563122813e-06
110.68,-4.454178775130259e-05,-8.973130623677912e-06
110.7,-4.143040771730533e-05,-9.738247656291874e-06
110.72,-3.8259628275847635e-05,-1.0524274332707949e-05
110.74000000000001,-3.5025423002258516e-05,-1.1328933068856168e-05
110.76,-3.17582695308934e-05,-1.2149531715123689e-05
110.78,-2.8451621916806867e-05,-1.2980457645901789e-05
110.8,-2.5112071708558243e-05,-1.3817077911391131e-05
110.82000000000001,-2.178276672828522e-05,-1.4657466194501525e-05
110.84,-1.844725108570732e-05,-1.5496512204274022e-05
110.86,-1.5121562671622135e-05,-1.6329768513103032e-05
110.88,-1.1818307168284065e-05,-1.7153408159465343e-05
110.9,-8.551552369539238e-06,-1.7966835749100642e-05
110.92,-5.350139506173079e-06,-1.8761526693527315e-05
110.94,-2.21322654060883e-06,-1.9535655560987804e-05
110.96000000000001,8.511326833923811e-07,-2.0286480245516296e-05
110.98,3.811903764025198e-06,-2.100994226199576e-05
111.0,6.651927161563157e-06,-2.1701575350545785e-05
111.02,9.38478479166329e-06,-2.236184062405223e-05
111.04,1.1961852411288623e-05,-2.298715492678661e-05
111.06,1.4380801351441817e-05,-2.3574508783370633e-05
111.08,1.663619959416373e-05,-2.412076015247766e-05
111.10000000000001,1.870728020732052e-05,-2.462599820633662e-05
111.12,2.0559574342797904e-05,-2.508753001637618e-05
111.14,2.222086846529487e-05,-2.5502463945695508e-05
111.16,2.3658465119064238e-05,-2.587206953094458e-05
111.18,2.4866671131233773e-05,-2.6194983990707038e-05
111.2,2.583622714993755e-05,-2.646926318630818e-05
111.22,2.6544943547511765e-05,-2.669577412019122e-05
111.24000000000001,2.700795802475329e-05,-2.6874950433099878e-05
111.26,2.719578612779231e-05,-2.700782533650495e-05
111.28,2.7119041390881176e-05,-2.7090466438360158e-05
111.3,2.6761045857493736e-05,-2.7124943289260965e-05
111.32000000000001,2.6127077837421806e-05,-2.711437285076076e-05
111.34,2.5222108527690497e-05,-2.7057199567765256e-05
111.36,2.4019973482297074e-05,-2.695619885092171e-05
111.38,2.254332218236184e-05,-2.6812945334153097e-05
111.4,2.0800601704662716e-05,-2.6630005591661758e-05
111.42,1.8784453005467778e-05,-2.6406734220646135e-05
111.44,1.6501572991081405e-05,-2.6146196058501946e-05
111.46000000000001,1.39858531025485e-05,-2.5849438924885783e-05
